,price
21910,6381
21911,2904
21912,810
21913,5020
21914,17019
21915,5749
21916,863
21917,994
21918,3171
21919,1727
21920,1814
21921,4278
21922,1059
21923,599
21924,2737
21925,1255
21926,1872
21927,5697
21928,5715
21929,884
21930,5096
21931,12655
21932,1700
21933,2432
21934,523
21935,464
21936,18791
21937,1966
21938,3392
21939,2617
21940,3639
21941,7064
21942,2863
21943,4694
21944,552
21945,1636
21946,1721
21947,9668
21948,898
21949,2530
21950,743
21951,1073
21952,791
21953,2352
21954,9435
21955,605
21956,4062
21957,2821
21958,1235
21959,1140
21960,13771
21961,6104
21962,1572
21963,8062
21964,505
21965,2266
21966,803
21967,5828
21968,2066
21969,969
21970,3759
21971,1915
21972,2142
21973,2939
21974,1024
21975,4712
21976,1295
21977,644
21978,5818
21979,1007
21980,6458
21981,1588
21982,9262
21983,802
21984,680
21985,931
21986,17357
21987,827
21988,4191
21989,12165
21990,772
21991,2429
21992,6291
21993,948
21994,5358
21995,1966
21996,735
21997,2048
21998,1140
21999,3229
22000,5839
22001,1261
22002,2680
22003,1292
22004,7270
22005,6344
22006,3625
22007,596
22008,586
22009,1125
22010,1627
22011,590
22012,7903
22013,2923
22014,15348
22015,7340
22016,5426
22017,3146
22018,6741
22019,666
22020,4368
22021,1035
22022,1682
22023,1181
22024,5832
22025,15385
22026,865
22027,10428
22028,5640
22029,7127
22030,4679
22031,5562
22032,3352
22033,3774
22034,3199
22035,3503
22036,1131
22037,10020
22038,1814
22039,763
22040,861
22041,683
22042,2557
22043,14931
22044,6573
22045,9036
22046,10721
22047,1874
22048,10019
22049,2085
22050,1243
22051,2900
22052,658
22053,3416
22054,2816
22055,1176
22056,2662
22057,10567
22058,5197
22059,6833
22060,6600
22061,6186
22062,1230
22063,1625
22064,8499
22065,3730
22066,1838
22067,977
22068,1031
22069,2681
22070,1280
22071,1990
22072,12494
22073,3206
22074,842
22075,4956
22076,625
22077,918
22078,666
22079,4036
22080,3780
22081,726
22082,14527
22083,1189
22084,694
22085,11463
22086,7295
22087,1832
22088,1338
22089,436
22090,681
22091,1819
22092,734
22093,603
22094,1093
22095,2061
22096,3599
22097,2809
22098,4639
22099,1683
22100,772
22101,10546
22102,1031
22103,1689
22104,5798
22105,759
22106,3746
22107,3154
22108,537
22109,3786
22110,1875
22111,1018
22112,3643
22113,3472
22114,4004
22115,764
22116,3398
22117,6486
22118,2584
22119,3058
22120,1040
22121,2251
22122,756
22123,5443
22124,789
22125,16450
22126,4448
22127,1200
22128,11715
22129,4239
22130,2956
22131,3047
22132,8558
22133,5677
22134,814
22135,1109
22136,583
22137,3783
22138,382
22139,579
22140,1662
22141,803
22142,12857
22143,4107
22144,1940
22145,10080
22146,2070
22147,872
22148,953
22149,3126
22150,17219
22151,596
22152,3338
22153,4350
22154,11392
22155,3284
22156,1020
22157,3759
22158,645
22159,5744
22160,1748
22161,1131
22162,725
22163,1777
22164,1006
22165,5978
22166,11088
22167,5292
22168,12648
22169,5461
22170,550
22171,628
22172,2484
22173,747
22174,7168
22175,942
22176,5123
22177,4414
22178,566
22179,1814
22180,1369
22181,1175
22182,7155
22183,16239
22184,14592
22185,13012
22186,6559
22187,802
22188,10012
22189,4185
22190,1080
22191,571
22192,11522
22193,7900
22194,3301
22195,8316
22196,5606
22197,2641
22198,8712
22199,1046
22200,461
22201,4193
22202,12839
22203,4427
22204,2274
22205,1971
22206,4476
22207,3371
22208,2400
22209,1117
22210,8210
22211,765
22212,5983
22213,5780
22214,5724
22215,905
22216,15379
22217,709
22218,2994
22219,982
22220,6464
22221,816
22222,576
22223,620
22224,3170
22225,3192
22226,589
22227,802
22228,10222
22229,14017
22230,7223
22231,4948
22232,5510
22233,807
22234,802
22235,2637
22236,3303
22237,1547
22238,844
22239,4353
22240,421
22241,896
22242,4459
22243,2694
22244,655
22245,2863
22246,7109
22247,544
22248,1410
22249,1281
22250,9450
22251,3886
22252,977
22253,2549
22254,758
22255,530
22256,5050
22257,798
22258,10701
22259,17028
22260,2215
22261,891
22262,10350
22263,1170
22264,628
22265,824
22266,5111
22267,2265
22268,2005
22269,702
22270,730
22271,9476
22272,8688
22273,565
22274,2550
22275,1580
22276,5376
22277,2297
22278,2138
22279,5509
22280,684
22281,3162
22282,6468
22283,605
22284,18640
22285,844
22286,4480
22287,1909
22288,596
22289,972
22290,814
22291,3889
22292,4427
22293,1210
22294,2728
22295,4311
22296,6073
22297,718
22298,5778
22299,4550
22300,1559
22301,5218
22302,4763
22303,16670
22304,4779
22305,1779
22306,1268
22307,872
22308,3813
22309,3459
22310,3223
22311,693
22312,3810
22313,3158
22314,1994
22315,472
22316,369
22317,3954
22318,2885
22319,1035
22320,1001
22321,5729
22322,655
22323,1207
22324,3190
22325,1838
22326,1918
22327,8299
22328,12430
22329,3751
22330,6318
22331,4939
22332,4740
22333,3881
22334,2777
22335,15562
22336,1103
22337,2573
22338,4717
22339,1324
22340,4581
22341,828
22342,8062
22343,5744
22344,982
22345,665
22346,9216
22347,4804
22348,17581
22349,4518
22350,524
22351,4814
22352,1196
22353,6604
22354,855
22355,754
22356,3998
22357,2142
22358,11899
22359,4457
22360,684
22361,577
22362,6410
22363,1008
22364,758
22365,4017
22366,2139
22367,6440
22368,4613
22369,10291
22370,764
22371,1097
22372,997
22373,491
22374,18119
22375,16097
22376,692
22377,1630
22378,675
22379,4234
22380,3200
22381,1065
22382,1056
22383,15301
22384,5040
22385,6037
22386,3279
22387,4387
22388,1326
22389,2478
22390,2401
22391,5319
22392,3867
22393,2333
22394,516
22395,684
22396,421
22397,3607
22398,3931
22399,4239
22400,644
22401,2801
22402,1264
22403,4466
22404,4064
22405,2393
22406,2066
22407,877
22408,1351
22409,4445
22410,6397
22411,3220
22412,5453
22413,8298
22414,3510
22415,1668
22416,601
22417,1746
22418,945
22419,680
22420,608
22421,1063
22422,5948
22423,2846
22424,5240
22425,16277
22426,941
22427,6286
22428,948
22429,871
22430,696
22431,4032
22432,627
22433,3000
22434,1815
22435,5456
22436,752
22437,5000
22438,4010
22439,9009
22440,1335
22441,720
22442,1614
22443,2279
22444,6458
22445,1071
22446,953
22447,2239
22448,7866
22449,4276
22450,1046
22451,788
22452,744
22453,1116
22454,562
22455,16383
22456,1448
22457,1114
22458,6271
22459,1014
22460,4521
22461,648
22462,4617
22463,7723
22464,2777
22465,743
22466,552
22467,13777
22468,462
22469,747
22470,752
22471,968
22472,6372
22473,4593
22474,12756
22475,832
22476,3862
22477,6533
22478,924
22479,1586
22480,672
22481,1615
22482,4771
22483,720
22484,1970
22485,662
22486,1653
22487,2485
22488,487
22489,6453
22490,2352
22491,5457
22492,1012
22493,10336
22494,3688
22495,3673
22496,7844
22497,3463
22498,802
22499,4033
22500,677
22501,2400
22502,1687
22503,1128
22504,1020
22505,1752
22506,5229
22507,844
22508,1187
22509,9698
22510,5182
22511,702
22512,6751
22513,552
22514,814
22515,3862
22516,5028
22517,3624
22518,8299
22519,417
22520,2833
22521,2552
22522,7504
22523,3710
22524,2131
22525,4333
22526,1728
22527,4623
22528,10090
22529,1918
22530,461
22531,1356
22532,1778
22533,756
22534,3672
22535,8760
22536,10462
22537,5301
22538,2190
22539,11737
22540,6468
22541,596
22542,1141
22543,589
22544,942
22545,710
22546,4916
22547,10221
22548,828
22549,9604
22550,1303
22551,764
22552,1173
22553,2637
22554,658
22555,492
22556,5421
22557,12078
22558,2430
22559,2282
22560,724
22561,507
22562,1363
22563,2333
22564,1894
22565,631
22566,1272
22567,4749
22568,6462
22569,2746
22570,1453
22571,957
22572,1243
22573,1767
22574,1300
22575,1136
22576,1605
22577,839
22578,605
22579,9071
22580,3724
22581,947
22582,666
22583,1415
22584,7974
22585,2815
22586,10739
22587,3656
22588,1662
22589,5850
22590,3101
22591,764
22592,503
22593,873
22594,8870
22595,1322
22596,731
22597,711
22598,3895
22599,630
22600,2463
22601,3981
22602,514
22603,956
22604,802
22605,450
22606,3157
22607,1097
22608,476
22609,3454
22610,1000
22611,5964
22612,3798
22613,6859
22614,594
22615,4916
22616,1295
22617,4250
22618,900
22619,602
22620,1580
22621,2947
22622,4884
22623,596
22624,737
22625,1996
22626,540
22627,4862
22628,3406
22629,1008
22630,4666
22631,1554
22632,804
22633,4679
22634,7395
22635,1791
22636,1849
22637,8852
22638,432
22639,15970
22640,710
22641,1919
22642,15563
22643,1115
22644,990
22645,1814
22646,3886
22647,4265
22648,4861
22649,7840
22650,6614
22651,544
22652,4257
22653,1202
22654,1234
22655,1291
22656,10070
22657,3101
22658,574
22659,776
22660,16329
22661,489
22662,933
22663,645
22664,2671
22665,1732
22666,8955
22667,2196
22668,13703
22669,2882
22670,544
22671,4454
22672,792
22673,1114
22674,666
22675,2946
22676,1298
22677,6036
22678,967
22679,734
22680,18115
22681,876
22682,999
22683,605
22684,664
22685,4205
22686,568
22687,1712
22688,1719
22689,3160
22690,1628
22691,555
22692,559
22693,3024
22694,781
22695,5542
22696,988
22697,5669
22698,625
22699,3575
22700,982
22701,713
22702,17761
22703,447
22704,2352
22705,7063
22706,10947
22707,2555
22708,1709
22709,1080
22710,732
22711,2106
22712,8501
22713,876
22714,10920
22715,956
22716,9892
22717,1273
22718,7848
22719,802
22720,3807
22721,1115
22722,2373
22723,2745
22724,982
22725,752
22726,2192
22727,536
22728,815
22729,2012
22730,886
22731,4422
22732,1403
22733,1406
22734,5311
22735,707
22736,15847
22737,1207
22738,910
22739,3618
22740,2881
22741,2105
22742,8574
22743,4435
22744,10243
22745,1814
22746,4798
22747,961
22748,10838
22749,3248
22750,3338
22751,2268
22752,1689
22753,2926
22754,628
22755,598
22756,1593
22757,4543
22758,608
22759,9424
22760,3060
22761,6604
22762,722
22763,1667
22764,4953
22765,561
22766,4309
22767,4202
22768,7069
22769,816
22770,11523
22771,3122
22772,1315
22773,907
22774,2448
22775,2161
22776,1875
22777,18020
22778,756
22779,1793
22780,7403
22781,4355
22782,9498
22783,2737
22784,4627
22785,1216
22786,1090
22787,11172
22788,526
22789,1076
22790,9955
22791,5962
22792,4194
22793,2527
22794,14165
22795,5260
22796,3497
22797,4165
22798,11189
22799,1879
22800,1715
22801,436
22802,878
22803,5651
22804,1401
22805,4580
22806,4705
22807,740
22808,3879
22809,435
22810,4745
22811,798
22812,1276
22813,4158
22814,447
22815,2442
22816,3804
22817,1760
22818,917
22819,375
22820,421
22821,1080
22822,1445
22823,14904
22824,830
22825,1664
22826,6612
22827,6563
22828,3777
22829,1212
22830,847
22831,540
22832,367
22833,2691
22834,1755
22835,765
22836,2553
22837,4252
22838,1227
22839,645
22840,683
22841,2573
22842,1153
22843,4794
22844,2398
22845,5183
22846,11757
22847,2019
22848,7137
22849,540
22850,695
22851,526
22852,380
22853,911
22854,12215
22855,2278
22856,1115
22857,565
22858,1235
22859,1749
22860,6401
22861,2066
22862,4177
22863,4416
22864,2531
22865,1061
22866,2462
22867,798
22868,6889
22869,1134
22870,4956
22871,537
22872,504
22873,1238
22874,1107
22875,1607
22876,1801
22877,6549
22878,1442
22879,882
22880,5880
22881,6097
22882,7727
22883,648
22884,873
22885,3671
22886,10694
22887,1316
22888,3473
22889,7651
22890,943
22891,710
22892,7198
22893,6129
22894,1227
22895,1250
22896,8707
22897,544
22898,15992
22899,2699
22900,18207
22901,4530
22902,605
22903,446
22904,5624
22905,18818
22906,666
22907,8556
22908,6377
22909,6852
22910,13572
22911,2160
22912,814
22913,10342
22914,2112
22915,8748
22916,1624
22917,3429
22918,529
22919,1749
22920,13933
22921,2451
22922,2606
22923,1002
22924,1003
22925,4570
22926,1624
22927,10508
22928,8749
22929,861
22930,501
22931,909
22932,7832
22933,1338
22934,8759
22935,1013
22936,6289
22937,1187
22938,8074
22939,672
22940,1122
22941,1273
22942,3643
22943,10887
22944,11037
22945,2622
22946,2925
22947,6922
22948,462
22949,2145
22950,13912
22951,829
22952,4498
22953,1547
22954,4324
22955,605
22956,626
22957,844
22958,666
22959,4011
22960,3947
22961,505
22962,586
22963,1674
22964,3362
22965,732
22966,675
22967,915
22968,1111
22969,17574
22970,14300
22971,1827
22972,1318
22973,7673
22974,6397
22975,698
22976,15922
22977,593
22978,8640
22979,554
22980,2935
22981,3485
22982,6128
22983,17052
22984,2869
22985,4551
22986,1656
22987,601
22988,2952
22989,2674
22990,2012
22991,4816
22992,391
22993,1008
22994,4318
22995,5174
22996,1317
22997,1090
22998,2319
22999,6606
23000,489
23001,7421
23002,3519
23003,5376
23004,9728
23005,1786
23006,702
23007,2260
23008,1962
23009,864
23010,4641
23011,433
23012,1669
23013,6449
23014,462
23015,676
23016,8977
23017,4401
23018,660
23019,579
23020,4138
23021,4568
23022,3941
23023,612
23024,16422
23025,11962
23026,776
23027,1178
23028,9634
23029,2380
23030,1814
23031,625
23032,4791
23033,625
23034,3372
23035,4460
23036,462
23037,628
23038,7127
23039,1087
23040,2990
23041,8408
23042,1591
23043,4588
23044,2100
23045,684
23046,3679
23047,3879
23048,1076
23049,10821
23050,10483
23051,890
23052,936
23053,8552
23054,16420
23055,3270
23056,1436
23057,628
23058,11613
23059,10437
23060,1437
23061,1793
23062,816
23063,990
23064,13678
23065,583
23066,2459
23067,3924
23068,5419
23069,1689
23070,4911
23071,449
23072,776
23073,2353
23074,1264
23075,802
23076,2445
23077,686
23078,644
23079,5006
23080,2130
23081,4197
23082,13879
23083,794
23084,3856
23085,6335
23086,6659
23087,4029
23088,755
23089,823
23090,4060
23091,631
23092,3801
23093,1246
23094,3959
23095,4158
23096,505
23097,4823
23098,852
23099,489
23100,2674
23101,12084
23102,539
23103,6400
23104,12686
23105,12707
23106,1053
23107,14165
23108,1819
23109,757
23110,4029
23111,5561
23112,1886
23113,651
23114,3146
23115,912
23116,2384
23117,1665
23118,2728
23119,5398
23120,1090
23121,819
23122,3275
23123,7493
23124,605
23125,14588
23126,465
23127,1354
23128,2374
23129,5428
23130,605
23131,631
23132,2459
23133,4474
23134,1104
23135,675
23136,1151
23137,2609
23138,2453
23139,1046
23140,2456
23141,8032
23142,710
23143,977
23144,3201
23145,5576
23146,7214
23147,4845
23148,807
23149,919
23150,4212
23151,2756
23152,2647
23153,2485
23154,2359
23155,499
23156,18483
23157,663
23158,6535
23159,1847
23160,2218
23161,462
23162,2891
23163,942
23164,571
23165,5518
23166,755
23167,446
23168,2592
23169,6737
23170,1557
23171,2553
23172,616
23173,802
23174,1629
23175,2340
23176,1946
23177,752
23178,6670
23179,564
23180,852
23181,5607
23182,1654
23183,5712
23184,13257
23185,1133
23186,8104
23187,2587
23188,4578
23189,14752
23190,6250
23191,5460
23192,1778
23193,1343
23194,1833
23195,13049
23196,2972
23197,6041
23198,2453
23199,548
23200,1043
23201,1408
23202,4318
23203,605
23204,17063
23205,1583
23206,921
23207,776
23208,907
23209,1082
23210,5132
23211,645
23212,16544
23213,6091
23214,840
23215,3538
23216,816
23217,2651
23218,1580
23219,862
23220,672
23221,11189
23222,730
23223,2479
23224,3707
23225,683
23226,2554
23227,7573
23228,1793
23229,2376
23230,2838
23231,3903
23232,9471
23233,2705
23234,2823
23235,443
23236,3001
23237,2107
23238,1689
23239,668
23240,5690
23241,11220
23242,828
23243,713
23244,2252
23245,5761
23246,756
23247,498
23248,1263
23249,1013
23250,3843
23251,8960
23252,5605
23253,4212
23254,3303
23255,9624
23256,10416
23257,3269
23258,12291
23259,7415
23260,645
23261,1822
23262,3683
23263,14341
23264,4315
23265,2666
23266,12081
23267,484
23268,7326
23269,11374
23270,2330
23271,7766
23272,886
23273,745
23274,4850
23275,4965
23276,1055
23277,4091
23278,649
23279,4291
23280,5779
23281,1574
23282,4497
23283,667
23284,1018
23285,9918
23286,1447
23287,8943
23288,5717
23289,590
23290,12429
23291,1243
23292,4619
23293,477
23294,5565
23295,2209
23296,1312
23297,2593
23298,1915
23299,2298
23300,958
23301,524
23302,2892
23303,8029
23304,4139
23305,13200
23306,17172
23307,1385
23308,4583
23309,13536
23310,3340
23311,1856
23312,2184
23313,706
23314,7201
23315,849
23316,2287
23317,16656
23318,2894
23319,11923
23320,1860
23321,904
23322,1247
23323,17073
23324,7357
23325,5055
23326,684
23327,720
23328,1628
23329,15684
23330,602
23331,4668
23332,633
23333,579
23334,1830
23335,942
23336,505
23337,612
23338,1334
23339,436
23340,1597
23341,868
23342,583
23343,4514
23344,2510
23345,3892
23346,2052
23347,1187
23348,874
23349,698
23350,6473
23351,4672
23352,666
23353,12071
23354,3896
23355,575
23356,1439
23357,1106
23358,11428
23359,1708
23360,2776
23361,1999
23362,2333
23363,3951
23364,2695
23365,855
23366,413
23367,17393
23368,705
23369,8652
23370,1753
23371,684
23372,7567
23373,4362
23374,789
23375,4129
23376,18166
23377,2233
23378,11087
23379,658
23380,5600
23381,15065
23382,814
23383,737
23384,8896
23385,1572
23386,9407
23387,743
23388,3961
23389,7888
23390,505
23391,6022
23392,7577
23393,15312
23394,3741
23395,2368
23396,8036
23397,4716
23398,426
23399,1166
23400,1956
23401,10337
23402,886
23403,6027
23404,1890
23405,4208
23406,9230
23407,675
23408,2507
23409,403
23410,450
23411,17605
23412,3923
23413,1783
23414,561
23415,813
23416,3966
23417,9828
23418,605
23419,1425
23420,1998
23421,4372
23422,505
23423,2450
23424,1753
23425,1181
23426,1431
23427,4445
23428,7240
23429,6618
23430,6499
23431,2153
23432,2923
23433,472
23434,4210
23435,13994
23436,3024
23437,10164
23438,9199
23439,1723
23440,1132
23441,4284
23442,1585
23443,11757
23444,1747
23445,16937
23446,1787
23447,705
23448,765
23449,1043
23450,1808
23451,2257
23452,3238
23453,769
23454,1145
23455,743
23456,1656
23457,7140
23458,2287
23459,17917
23460,1631
23461,11228
23462,4467
23463,1801
23464,17988
23465,2690
23466,827
23467,2801
23468,1588
23469,683
23470,901
23471,5006
23472,6000
23473,12915
23474,7243
23475,1637
23476,6062
23477,8588
23478,1170
23479,2956
23480,972
23481,540
23482,2869
23483,14482
23484,1350
23485,1251
23486,2066
23487,957
23488,5258
23489,11508
23490,1383
23491,7900
23492,7960
23493,561
23494,7226
23495,2982
23496,10362
23497,1910
23498,737
23499,1935
23500,731
23501,1176
23502,11028
23503,4693
23504,6464
23505,11206
23506,1345
23507,15662
23508,472
23509,10490
23510,1080
23511,3916
23512,1590
23513,3410
23514,4749
23515,658
23516,6600
23517,3734
23518,475
23519,3974
23520,7535
23521,1114
23522,4461
23523,9261
23524,12379
23525,5247
23526,1343
23527,8644
23528,12148
23529,8120
23530,629
23531,956
23532,6223
23533,8590
23534,670
23535,1975
23536,6796
23537,5864
23538,5234
23539,1575
23540,5006
23541,1735
23542,11660
23543,764
23544,740
23545,1013
23546,1148
23547,1637
23548,6058
23549,3422
23550,942
23551,1031
23552,10256
23553,3597
23554,12870
23555,15053
23556,14717
23557,1872
23558,970
23559,7743
23560,8888
23561,11163
23562,7306
23563,15701
23564,3205
23565,1058
23566,8810
23567,5483
23568,6368
23569,2549
23570,8596
23571,2596
23572,1740
23573,911
23574,1431
23575,4670
23576,373
23577,2967
23578,1903
23579,919
23580,6405
23581,4936
23582,5151
23583,1114
23584,1105
23585,6774
23586,7835
23587,1649
23588,9552
23589,1007
23590,868
23591,13691
23592,2061
23593,5299
23594,9086
23595,3457
23596,661
23597,1427
23598,5902
23599,3649
23600,1792
23601,4299
23602,2693
23603,2275
23604,877
23605,3713
23606,14790
23607,2741
23608,1150
23609,5147
23610,12990
23611,18756
23612,11155
23613,3990
23614,2527
23615,1384
23616,1228
23617,1687
23618,6623
23619,923
23620,3478
23621,4199
23622,581
23623,644
23624,11969
